state_code,Wave,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours
SD,14,5.207797712942113,2.611203311695426,4.236087620849086,3.852056912990296,3.908251947321208,3.045784978695087,0.8511202160791114,5.368012191478026,5.432686758437217,5.225507496873442,5.271274640434447,5.414655960186219,3.591273313547623,2.7454583030162842,1.8918995941373853
TN,14,5.3451288820219345,2.1277108116736163,4.126239732451369,3.7533785958972348,3.8912514478050184,2.435478371865729,1.4121908013132694,5.427762535098723,5.149200222169929,4.843495763935754,4.7581749383802014,5.002322661187068,2.339401445491092,1.8117668792547523,0.9957361693765798
TX,14,4.787202161968972,2.39390053279903,4.4660019843792265,3.9289219120390673,3.7328087296176307,2.768292372177554,2.0705623450608384,5.368526801993902,5.398016387336028,4.897436555392823,4.746267275402738,5.175489709850361,3.3241177813394724,1.9704966091704308,1.2276866425493358
UT,14,4.821460557345872,3.0742685254440127,4.30795891854288,3.669524597654364,3.1616294418361255,2.22721420158693,1.9486655126795052,4.987060666203719,5.021097554147756,4.711626454026326,4.123893058935585,5.001638330129581,3.0801104127132866,1.5491159846882283,1.2255814893094275
VA,14,4.741778207623728,2.43725961965261,4.040578986065107,3.674384380645059,2.7609851414807007,1.9904578382548,1.660212721779296,5.300138963266707,5.246257471128973,4.568996765988027,4.290120242623548,5.242336579555954,3.429282733866866,2.118116485197285,1.6364160383937794
VT,14,5.321082684506891,1.5033887233557761,3.193886658642286,3.155153623895751,2.5798867811454937,1.7823679690001013,1.3466438774102492,5.71930611442582,5.526998953451564,5.761053924326189,5.075570294773372,5.650547643431736,3.270623649497087,1.6013037128783432,0.960315725824954
WA,14,4.253889355654726,0.9523577661076346,3.594815627726471,2.0210352864255468,3.1368578081623273,2.3620173490831307,2.1268134454920307,4.783124788969608,4.803226760993403,4.600892394415134,3.8407294050697947,4.723156581664004,2.794126168429196,2.228712874859757,0.8391781771543944
WI,14,4.747468088808402,1.788808880130027,4.061413334662432,3.9117009466951917,2.9315304882616005,2.480963950153584,1.1175204606886988,5.222711978099373,5.216429659411191,4.977774013174675,4.815576106328859,5.211348986714222,3.565251122443789,2.434933016796234,1.2008953124800348
WV,14,5.3803059769070805,2.020569674252595,4.318355507428702,3.2385830126362123,3.1622702648645227,1.759691220120524,0.7218128209948788,5.917590546895955,5.768388003202736,5.2569203691689825,4.295967306602142,5.389460728588858,2.634633075058107,2.0185271281733645,0.7401922269425143
WY,14,6.777964324685661,2.8750661307791616,5.0690109274397415,4.554674938324893,4.2372676261009605,3.8857775044222,1.3994472047990452,6.771730012121813,6.9137459049287155,6.910181290405222,6.827465095168796,6.997896943110356,5.513368504767383,3.2266008341564585,1.7636989801259952
AK,16,7.24300094926851,3.332408207527689,7.067431346511043,5.062808417358012,4.617031345566441,3.057325428936549,2.435780120439302,6.96271411103046,7.328784067492856,7.126629834866499,6.904203832230619,7.147511681943513,4.5334538167304785,3.203418640171339,2.9755077234080902
AL,16,6.853856684476926,3.181160434179532,6.020854998333748,4.749196158765584,5.110432294255745,4.582329913531102,2.2207523236580937,6.9804169295189356,6.960248617353061,6.311370657627759,4.9937114011397155,7.05913423962006,3.625108984130502,2.7763335682805144,1.7098089994233372
AR,16,5.645475190616021,2.7041780264266553,4.735973445680346,4.276630181480644,3.4669425383456995,3.0093770075044306,2.3025189732439384,5.69294662848778,5.713012310923144,5.532103936505382,4.988875578947466,5.500996989719929,3.0511951820738563,2.6727264967979063,1.488151292042803
AZ,16,5.726829785633462,2.672995150925235,4.944736542229293,5.315900323156824,4.40787396671042,3.8808639617766505,3.379200782017529,6.403520548397176,6.423895247902217,5.863990253174223,5.629444044034653,6.541442899855337,4.726486853208609,2.5765818043123407,2.0573247000374195
CA,16,5.740227208006847,1.1429343965229233,4.371472779593738,4.5231660736893256,3.736515912970181,2.162292532704978,1.8198423255755451,5.797123047804934,5.562599171874779,4.813677339497028,4.1357770024490685,5.465104219638606,3.2855877902956196,1.2194148941217218,0.8867565689508589
CO,16,6.242159755777499,3.8335580233167157,5.328365480224914,4.968613879681613,3.779889014175453,4.036771216415414,2.9345548836209514,6.400977466815177,6.430369199990611,6.0190642678194015,5.93972839857634,6.418996246070722,4.729104503218226,2.227397379242898,3.8867168204567513
CT,16,7.294428219204992,3.197436195177593,4.310340225817316,4.733889960444851,6.091601964829605,4.575766697591643,4.415842078884447,7.192510085299283,7.171437978137452,6.254023584258505,6.1617195355490315,7.094426507826468,2.738669419779013,1.757293369958679,1.4925687730402135
DC,16,5.478380440769048,3.246469343172989,4.0402038622847805,3.3445889550762278,3.1512805193759195,1.5233166944916265,4.379581601238043,6.045534173264611,6.040471440802007,5.336833455021877,3.1573374915197516,6.113710113496237,2.7222434033322385,1.5158380267621938,1.767390582403191
DE,16,6.106801240854935,3.3068217323026046,3.7806811997159944,4.148151971493044,3.4609054354610254,2.0404394529882883,2.107250766110775,6.649301349173491,6.670745037060081,6.121606646786873,5.753012475417406,6.655967181360912,2.977612731798383,3.9545086654057195,1.0864800190867032
FL,16,4.845373451710643,2.5337933343349848,3.709381846083663,3.703948720866419,3.4108605948674615,2.533386611073949,1.704737069635927,4.975657728582738,4.874920874740189,4.442650575006106,3.6915129032444756,4.870732380821955,2.7008608556100757,2.256584245761371,1.4234045272116327
GA,16,5.514301395440796,3.562954878912501,5.203506888453621,4.582147168384059,4.1975453147564386,4.306402755139333,2.5538073810102992,5.748686806344249,5.751284725084679,5.575008937740311,5.4091731047479215,5.7197087596796585,3.633779388225785,2.026229091777259,0.9854738289599476
HI,16,8.429091456499073,1.961402647025144,3.265255577541661,3.3449399568160834,4.263846233684464,2.9742433976169393,4.932651504407641,7.781370653407064,7.474845359635796,6.232147033043502,4.9213727918920425,8.255910683791665,6.113009060300072,1.748929453612461,1.5312557768995911
IA,16,5.8921321557725355,3.1688386423380503,5.300713470549371,4.767581660984067,3.8469334085627573,3.700375457334509,2.407229469894799,6.2928095368823245,6.457597014536836,6.18860573168074,5.342578305466997,6.371264153223391,3.400054762811288,2.056185790048802,2.5397354946976187
ID,16,5.436934905377986,3.3010025294539944,4.579838633313194,4.2708036061391015,3.003869498514021,3.0590936780590727,0.553231497458512,5.397054451273658,5.461390782863014,5.343812326102634,5.383795343170587,5.472909280837634,3.6463517054644323,2.6055381254664938,2.1707765910477255
IL,16,5.5413526655318925,3.172896682222572,4.893181565770458,3.775229504342612,3.6097481415248747,3.052364413713687,3.3182626061349128,5.787152037108758,5.69599885991663,5.117579695646661,4.60329166351277,5.73324640148387,2.398625665600856,3.2660742462233294,1.8508194796788102
IN,16,6.192190662280517,3.4932700979294617,4.6210199639823575,5.05659337754447,4.357197210345799,3.2514622731969753,2.0901884023699737,6.469387296887344,6.2162731078498314,5.395322007731044,4.984731384419713,6.347320999790702,4.044770059561064,2.2063968428262277,1.2600086422100005
KS,16,6.159523108897581,4.293149797475066,4.7305929985882145,4.540850950263758,4.734159242838758,3.668271081241959,2.75990659707424,6.183181695562328,6.276027100042397,6.104598571655998,5.268820859031415,6.173985194524425,2.8649401977367317,2.6231477789730167,3.4631532756979624
KY,16,5.848822769502114,3.7373255933411555,4.3354685636312045,4.819904229776311,4.377609907640065,3.0396988818844806,1.252919722701001,6.099501660051763,5.95498153362487,5.661109673836723,5.38293449575011,6.053155929128466,3.8637424956150768,2.5259930792191247,1.365196571028456
LA,16,6.752309871956215,2.3167540418312607,5.14235628762416,5.474942970007782,5.489591450819799,4.265863549763428,2.3504598396136918,7.1127638621877445,7.183643301856355,6.47981400889037,5.877765607543867,6.796958598290455,5.042229937350716,2.7293098446440838,1.4035253089295672
MA,16,5.115454319479485,2.723184920350543,3.7932580477312534,4.056665585517911,4.077156385276054,1.2550037474251339,3.291422871462496,5.735816705399237,5.549549365079118,5.215609296069219,3.721748418457809,5.479483911750698,2.9310848184507705,1.7095228303443977,0.5118134597989543
MD,16,5.878548513515517,3.537962999239227,4.147104049878809,3.8667470993222826,3.7245803007956737,1.7100604021983632,2.0229873492402146,5.724103728076691,5.324471694453163,3.999122349239562,3.212592480168311,6.042777384845305,2.980360741150147,1.3404267873793017,0.5759453077934513
ME,16,4.624774908288393,1.8312621216735772,3.4953727300251693,3.2495777629314233,3.546073332720852,2.081991450913893,1.3839312293594608,5.049187629314945,4.983216250174002,4.840310619668019,3.764633043522206,5.028901048417031,3.134923033727517,1.8764555801624159,1.3597458948797907
MI,16,5.484547466556455,2.288403372933011,3.9821392783970495,4.249879577820395,2.8916134943578125,1.5168145246933251,1.6520025970161494,5.490818188316993,5.5085061147479095,5.327435010714021,5.233828572604368,5.444928054962472,3.2434575938434103,2.5971458682910766,0.9726210652001004
MN,16,5.678750022277165,3.281014047375818,4.416624446062787,4.744086402814515,3.8419884011183707,2.8321382477180066,1.198214175957107,5.76244047223633,6.000861410466708,6.044027230666831,5.708612821888884,5.906368004408563,3.6873508178723475,2.6723727292231994,1.83614428483912
MO,16,5.769094641656044,3.7999277172025927,4.732059133354013,4.230440232961994,4.02929988075703,2.295609827502439,0.4872636226036303,5.822209072507766,5.841808002117929,5.40792800476171,5.158182106833114,5.804971069525294,3.3272252430872213,3.068456780005533,2.7378833215328062
MS,16,7.0150335941902116,3.48264541466609,5.7822279029776125,5.217995342332294,4.9065245736537255,4.038446764229037,1.4521281208208963,7.305446506018154,7.19661247409574,6.393034436083864,5.399695644775376,6.7818609914910715,4.363961812709202,3.0313497565024394,1.6742982738613883
MT,16,5.6301911352999845,3.3358536215038894,5.046916029070345,4.677535116507936,3.0149880071286543,2.4344757603305314,0.820141577686665,5.5211095800287655,5.815400440904363,5.769378663714446,5.235093475465671,5.825641773342426,3.882003416003415,2.4745961791962863,1.77848014735617
NC,16,5.395733467995348,3.3291714083580457,4.128000532073572,4.035283328455505,3.3782679906500857,3.310435317902154,1.4171396574769863,5.607765950128459,5.483054648059137,5.373072258037143,4.504017233437885,5.495013249497214,3.5585777817562954,1.8922962776297616,0.8807115983021861
ND,16,7.091758074292803,4.671402681449338,6.29075419281755,6.3223332337920155,3.875442841930095,2.7498066422898386,0.7996258952861731,6.258507199597602,6.966549237240329,6.899995108401879,7.073736333323059,6.885002003004712,4.795942268332932,3.193964164479225,2.9022453093838716
NE,16,5.501991130011967,3.5244720049658924,4.698484416654507,4.209262795820432,2.970147141885879,2.9127414056743284,1.2464453620896758,5.455785235924821,5.70151079936655,5.630907284397503,5.369219871200803,5.689188373814449,3.4009024570177755,3.0943276181366666,1.5608769715785686
NH,16,5.657773420029925,2.9097560103717273,3.8343375919370013,3.759692678074022,3.5409433635127288,1.5794734105977788,1.2415806695547265,6.013557463816083,6.0714341609455325,5.848087929270303,5.0211845346221216,5.679108556601765,2.6600918058906062,2.2524301968430653,1.0073798644153822
NJ,16,5.478726400696626,3.3004036663456877,4.026903226999928,3.9363547707681974,4.298049789760553,3.0015124384380085,3.496153923129683,5.58307727513214,5.535838983056257,5.19333667794695,4.535191458846529,5.2845894790646994,3.300872437686356,1.924249602006267,0.7955009681557178
NM,16,9.653437430953039,3.100592667103044,5.845414142674899,6.959400658113973,6.836729346349918,3.249844054394825,0.82141184319752,9.312785550491139,9.289204548405976,7.8052282104813395,8.319814728061704,9.221015143884237,4.351705815278896,3.0739539656562407,2.7850127646056175
NV,16,7.786748557066912,3.0549059302795025,6.0702385895729964,5.921620133945275,4.685690016742348,2.365294755673371,2.017199254515666,7.726752281991016,7.763289194434182,6.755709220587142,5.695663256217052,7.63606849114553,4.70582119329745,1.9315214958750626,3.6956664562613257
NY,16,4.619537555905386,2.821783719625548,3.122667579967228,3.0052138845868295,3.4056675322276995,2.620778977963196,2.359308017871002,4.845996686032403,4.718402262566942,4.210757029805122,3.7808749214603266,4.560425622123869,3.0675179108068122,1.0882163252461938,0.5733181218674106
OH,16,4.890281790013105,2.6709872420587777,3.8296765055897337,4.115638125661221,3.216128722153935,2.0696791283704887,1.7126729572287802,5.056549730599974,5.051729067228319,4.660862071726001,4.3227549020820515,5.002022305472498,3.2689083834156523,2.2226385441828,1.3245108108883492
OK,16,6.024284239884475,1.246798546450807,5.2408025718479365,5.480063859279377,5.1204338186776495,3.155087766504107,1.8387312459466707,6.7424969346260335,6.871148039885036,6.5689210684576365,6.667694147791288,6.814191538229636,3.7989440864013173,4.256366426902978,1.8942678751242061
OR,16,6.086972810909231,3.1719750563521023,5.661905126091549,4.6329275771834055,3.9555096371267062,3.2459009852715126,3.068955823045569,6.302146329771015,6.336192823961364,6.023255654309411,5.468851641055001,6.437701973710453,4.158326019458571,1.5041365357166345,2.19632831195555
PA,16,5.252188898790776,2.5517705250606806,3.9656770713416347,3.6466609699375083,3.2533164498060896,1.348721782985084,3.032358100919635,5.650977475387614,5.6226166871652055,5.077767143188724,4.154671428562424,5.54079859600577,3.353651859717793,2.9577415780854266,0.9319238499745544
RI,16,7.549965556472744,2.6037862657456428,6.312084770189821,3.6487204427920297,5.56661075062256,4.39214697567373,2.0079618830417303,7.577152454864659,7.576427829982456,7.04374174246482,6.035302089757492,7.546715753531575,4.153587420957882,1.6807645592328047,1.3325679997312685
SC,16,6.464075051217297,3.6722361994534145,4.483880944424015,4.719851977503269,3.9902762093525386,4.255405290281382,1.1362407150852705,6.539172548706244,6.510113079442028,6.067626831710739,5.667742284111926,6.564093838366307,4.57984538235894,1.5358469685230562,2.8842820871097747
SD,16,7.186009747052577,3.017476291869241,5.514311240973103,5.769996886385733,3.6698700025303164,4.356195500575134,0.20029315338922177,7.387383234025282,7.28388758651455,6.926120617032129,6.805452096052238,7.2445130632478625,4.821863643715116,3.4589370475080727,1.985463800739889
TN,16,5.32489408626229,2.329669232545637,4.585270598466359,4.099756664857058,4.3646448891317595,3.032053194605232,1.2398863414575483,5.640850376465828,5.781860362592019,5.351807890007116,5.202830247331607,5.768097378197706,3.9596223162681703,1.837586291737873,0.9530278995612942
TX,16,5.083901532367066,2.8511515861634043,3.7967670649809433,3.5783525972932537,3.6277479395714405,2.661365629959139,2.6102938112925287,5.174228942528243,4.992051466342952,4.354262463858842,4.381927692563099,5.077562465248743,2.5559896559825965,2.0221414413907937,1.467297321886523
UT,16,5.957649439944653,3.0647913518061602,5.342683044846673,4.667184917537302,4.147434175987916,3.4211669362206405,3.127056200965256,6.122776638051404,6.075807552347477,5.678085479528499,4.496956343995145,6.06304005769056,3.921705616777084,2.7408036081959875,1.386057991941903
VA,16,5.698123048357738,2.8414024683800836,4.67484811183735,3.5665012614597305,3.7141665033389653,2.170083283289064,2.4111067083474973,5.969069184881442,5.970153093594126,5.646131909565662,4.641774711706786,5.982303768682652,3.755929063931769,2.712598524660205,2.298641116844187
VT,16,5.625859902129793,1.5068919661674631,4.177727721180116,3.861000938964302,3.423790265213469,0.7007299434437895,1.350727865391021,6.0155332128242645,5.927913410261243,5.82616245498813,4.519612545268851,5.96104825740207,3.2666598604947747,1.2180305048220168,0.7001507361421786
WA,16,5.735020706702835,2.8386670509626293,4.631866728621995,4.397049388000407,3.855905537507126,3.0554043603787435,2.029080899038365,6.047750402529495,5.997600811651733,5.807906484265317,5.1219813593877825,5.653142297147024,2.9540712841118575,1.608193073753558,0.9322883121610109
WI,16,6.177866539402932,3.243514743048594,5.077206375690171,4.937455629610738,4.123560228355284,2.1067770584094982,2.0755249934847404,5.7467501438047,6.0206776416741565,5.876992033921713,5.084135570707072,6.078265659955588,3.8922321584506347,3.6341861929154153,1.3283944881238123
WV,16,5.366038481923019,2.055641764542508,4.343613102679777,3.727815251147009,3.017368764930007,1.7212662087064057,1.0351927294554064,5.9831213816096716,5.97396673954163,5.541159146961365,4.905539331092736,5.632225588639065,2.7800226658734406,1.2477862796546761,1.0184640968080392
WY,16,7.083250339072847,2.0324185577179854,5.847943617395973,5.564285087220042,3.5750415310979715,2.7762009927135916,1.2011993849031624,7.383570154955602,7.410909379042213,7.216546825402421,7.216597570942406,7.356370075352581,5.5802127910392665,2.7008945964853712,1.750393292052811
AK,17,9.316125225680247,5.536892926648895,7.221690784841709,6.47865602532875,5.049928869185841,2.4322321752751317,2.2513468709894178,8.687151370372778,9.108882777431857,9.196172012688828,8.60161576579467,9.293033574598912,4.443911558554102,5.164581406435606,2.2954577528651168
AL,17,6.398711381874064,3.600853343381381,4.749770446637965,5.0730892585793885,4.800666763226805,5.244739768795881,3.1861543307297913,6.2687868365818105,6.521116163403512,5.948347673345596,5.127413924633261,6.473403176448885,3.8480847937451172,2.12853518996501,2.1200187618662745
AR,17,5.816300724432619,3.7575019537533643,5.33918374279788,5.016885675680663,4.215307887846422,3.056424629098994,1.4915310920743825,5.967247277293027,6.148568635907116,6.0434933130067074,5.880066077683863,6.207926210754298,4.124244024411283,3.1398941755773797,1.7992259699531241
AZ,17,7.419452512163326,5.16836324716662,5.7786368001874004,5.805318709566578,5.821392230620664,4.842625222974583,2.5550586214799598,7.465993318821192,7.414677868789844,6.994372450125253,6.431730480311209,7.462863616207076,5.5889576920590445,2.912244170897089,3.9237189168633115
CA,17,4.870903544996541,2.6783252052647017,3.6671692198118238,3.6602822795379812,3.3041171898065262,2.090470306159168,1.5098066577454663,4.882515584620523,4.786956519990906,4.192852365763431,3.1543228477331864,4.8929368510231175,3.519730436634911,1.9907185473008733,0.7717313980662386
CO,17,5.580232672738061,3.0124246765411393,4.276406177150531,4.439472907535757,3.1677562545394577,2.0192301052197834,1.5018785531530603,5.84394872692104,5.863600990920146,5.534042450226702,4.632392943480112,5.858291151920111,4.253962651396963,2.2091747887996456,1.0154354448902096
CT,17,6.503038752368119,4.252191425351724,5.347646091632224,5.238142053785077,4.702505740998301,3.770862003248708,3.415361666542379,6.370192891482765,6.505901348410989,6.224312304811139,5.832304680795607,6.5395166915717535,4.54167051159816,3.4123772046620697,1.1179662262662415
DC,17,5.6616395753742355,4.268962872751601,4.232136874179983,4.271989411688004,4.55698232138645,2.728535718956963,4.216139422262974,6.086874454306717,5.720835239245796,4.63780739490347,3.087800235819468,6.19738688141867,3.8298783220093617,2.2707825331795255,0.5951860226654266
DE,17,7.7955611872649,3.793082221866686,6.246555785600961,8.019377696064497,4.930479834821233,1.4735740118001734,1.3835688711835132,8.059965013805453,8.158228703535439,7.253924173100298,7.143786842519085,8.07950765886237,3.8415496096591037,4.470015031510111,1.4006885336881714
FL,17,4.530556059937686,2.7600508786658535,3.7369454423401347,3.938816135128394,3.294489640309043,2.948289842585687,0.7923863627640756,4.71334135715721,4.794198874880479,4.46721580912366,3.748564577664641,4.613297513070621,2.924644601496044,1.7912955710803322,1.1558070728782694
GA,17,6.102257235093331,3.311095202003131,4.830324056058678,5.5240937080825345,5.205517229516959,3.756329777501033,2.8788360406509503,6.181865744171139,6.1921504493614465,5.667953535945462,5.5052420885002515,5.833073232856133,3.000354910964345,1.881904389544213,1.8149450308091752
HI,17,6.669813123779191,3.220857484952855,6.292132816777138,5.422810694010671,5.222499190893217,3.5535920349073287,3.1049868555508118,6.797252958658152,7.010635010801821,6.5095614075459265,5.1224189155457545,7.0559058597091795,4.330810245204362,2.971473994417608,2.968847588394217
IA,17,6.203278595890551,3.6377489567482697,5.40695333790557,4.987218623706295,3.844950752711823,2.8203416677020168,2.9179898895821044,5.9169839215199955,6.159415752675513,5.954547353407913,5.7332845041019995,6.197609422536653,4.014523653741071,2.7900075433746316,2.822556635636612
ID,17,6.010304516653051,2.989116160576189,5.489257844559067,4.7835274566335935,3.445108039414128,3.173675157891072,0.7442813343794344,6.0507541468507835,5.97461699239387,6.192346709921979,6.175085639536483,6.221417503047629,3.7710713650397385,3.0882394902404133,2.985850306624306
IL,17,5.624481050159511,2.7733996487940886,4.139271342701691,4.616433442018623,4.038638810188386,2.076847491797058,2.5547959425890876,5.601732486876724,5.590411645685535,5.259911105340134,4.327556129972668,5.467344913554788,3.0413128551296995,2.3197089914568707,1.241344395328126
IN,17,5.708204978862555,3.127863966048878,5.16843006293044,5.3250064293885,4.379213978289038,4.159127412999343,2.788860246093931,5.97734795644848,5.89842429971752,5.876009423204283,5.849194784114978,6.014856303739423,4.163411140366509,2.543806060199209,2.9971854984985975
KS,17,6.672453166784153,3.2658494565968894,6.0799685287147485,5.666785791108441,3.74242245822347,3.65063749616082,3.256998446884241,6.229442394167913,6.413310034327143,6.457529477542015,6.162005190048079,6.2623047785946415,4.384657104327739,4.543535789795424,3.052168964602668
KY,17,5.914173371728804,2.9910541163730398,4.783792260227003,4.926829685787769,3.854396861428433,3.681588603042129,2.21937021523138,5.983085798808168,6.244770070393286,5.533726073318523,5.41391301326242,6.212027165590245,3.6940648063620323,3.068139958565902,2.647603342303184
LA,17,6.606190455539476,2.83917862897244,7.024434160928702,6.37283041155216,4.382854526845863,5.07137250273324,1.4029821650891767,7.478207527585947,7.556696240236553,7.262200129098648,6.971695941692777,7.387049646864024,4.766168855461214,2.6671873247477325,2.8338364531231504
MA,17,5.29529495807966,2.9134199625584283,4.182390459947803,4.227176228844976,3.905846692951125,2.1783182183210736,3.250609610780834,5.484104477980351,5.360261446681751,5.390614735437553,4.330021843690197,5.473933020814601,3.304735593930388,1.446241785371091,2.289400539527459
MD,17,5.9153958338422,3.9041681297181676,5.235672724410228,4.677516031491931,5.045098004255025,3.8049496772954536,2.3311535624911963,6.358008027641765,6.313528851511014,5.713609101983094,5.750283875032023,6.33083153935072,4.0040218147530755,3.4972464624374173,0.8221097742957736
ME,17,4.973342998249055,2.389370190351799,4.195113361501048,3.453569750106832,2.7232787613966556,1.8784894414864723,0.33769008683727364,5.361167465772298,5.339916818115522,5.233250343857054,4.438452601062791,5.3682101181576405,3.234437354078374,1.7330800199307617,1.6431673272563558
MI,17,5.699334855002408,2.7531425383020345,4.239958714202482,4.728112405479876,3.957117303568791,3.617625706064277,2.297456988352517,5.835592878213005,5.8172275761879275,5.4996059306421365,5.590763983119509,5.824641984701083,3.4686564600158194,2.387924153651132,0.9757944479830742
MN,17,5.718486636924965,2.961909653018532,4.8242721844224015,4.58134882430499,4.097264608406674,3.0694755196541053,1.9909197748495644,5.451014722134866,5.727229015369845,5.912252387402101,5.721531438673884,5.867457881625889,3.467715813794096,2.49889595929254,3.0467189612478873
MO,17,6.082931034991319,2.7682066423868914,5.049322313887499,4.954017200724162,3.0754316777721247,3.0917610067842873,0.6959143716430725,5.954275161940522,6.082332333404205,5.846117868942699,5.885541396828999,6.029866062099606,3.9341084198948106,2.563924001593975,1.076250263752991
MS,17,6.691328553913136,2.5871270417358785,5.926504030781206,5.8586516116888445,5.339755584710787,4.725231709151274,1.9827477430509417,7.029909266722115,7.006222252745196,6.498250057702816,6.559862385911217,6.766463219322074,4.157410354827776,3.130532455439973,2.6445378768691885
MT,17,6.432768168601776,3.489129846619213,5.860468445665666,5.309345175183362,4.219481832057656,3.4596339020671496,1.7763735206318314,5.942766766258506,6.379180100680486,6.21650788885699,6.472869018392781,6.4773095393116975,4.306017994377782,2.628831333472718,1.6919827978509936
NC,17,5.011275057862133,2.502816141563077,3.9827358291483703,4.329667775882809,3.4509207104483446,3.0494903333824204,1.6188085833591057,5.316115821507127,5.323248820546731,5.088337014124259,4.7830448156462015,5.248774826274909,3.9909771130683183,1.864319796097977,1.4606564835171332
ND,17,7.398338549877225,3.683821398098325,6.170699693133768,6.689330831281283,4.749833448641655,4.4648986851698185,1.7136344892369868,5.689601034475709,7.09583215176178,7.238352810826381,7.386274497751892,7.052003068066064,6.21841377939485,3.16622020517514,3.8542600302873256
NE,17,5.980678477220432,4.270608376787353,5.4102043016888235,4.970244666057356,3.564094460022422,4.559469545300716,2.1315636120408494,5.555894246861403,5.993081378430667,5.851759465410202,5.995408093324771,5.653051999863878,4.430856169670935,3.211322663657141,2.1079642384728605
NH,17,5.080422747456057,2.3061510037372104,3.772707627385905,4.135812709458742,3.9614411764821673,2.423394746091384,2.0192731936139823,5.034671779614958,5.1508963326360275,5.060821822231413,4.683639801337431,5.113222046699711,3.1863673256709864,2.4156367022314846,1.690888929596771
NJ,17,5.399511633682573,3.269024470064243,4.022498156235577,4.610329926820152,3.805058902242299,2.629753234925778,3.1334194741336794,5.794201481128421,5.6178072599562645,5.493760717196296,4.672218386246109,5.813962585924307,3.422605266557672,1.9330134123126996,1.558603019608299
NM,17,7.005132917689405,4.518966462761654,5.634658847852486,6.647401750350647,4.644292533181272,5.224930259807343,3.3674521857261737,7.18216194119381,7.354792511224865,6.227853203075915,6.073052345239247,7.323616555197431,3.72508276488167,2.6914572884704056,1.494215973902629
NV,17,7.999908395448815,5.934711848860762,6.201266053047381,7.694346700513859,5.517128964860455,3.052235618881843,3.6581589675572213,8.074309584547244,7.8859776498463985,7.345267382306966,7.23860450685392,7.927669771410784,4.774060119651085,4.3264678878000815,1.4575842122199842
NY,17,4.31518020577157,2.8399615872676764,3.4891374981955656,2.8588702901657297,2.836738864266032,2.140749817044335,3.075267577737832,4.727464218400302,4.739268597431236,4.282813303921616,3.6734769662186166,4.688505062639069,2.775036878397306,2.376354602383762,1.4893410075101223
OH,17,5.029226141713594,3.4719672604703526,4.444292267292454,4.06720679826199,3.1302792955929246,2.741735152468939,2.001775086808914,5.178878456128172,5.226359906897418,4.943738897827447,4.738330902043729,5.18492966666882,2.899505952702592,2.432598799010442,1.1858197838075446
OK,17,7.042104505813298,2.339118171232006,7.0382211260412015,6.54190472517693,5.454416615626231,3.7379124123596377,1.886432917180627,7.4765338092208316,7.640494778328588,7.064073933625375,7.128135941095123,7.564035773372755,4.839420336714312,2.219131353730309,3.3068557797830094
OR,17,6.895914612873781,4.692342632040151,5.882831670807208,5.236550565978444,3.96078842840386,2.8123293322162866,2.7626959933933084,6.686492138198606,6.682904859516903,6.479174502666977,6.128652672645863,6.688796879008325,3.7983177602492937,1.90620604696628,2.2261452431292366
PA,17,4.727328575646944,3.1655256584421463,3.583415873598499,3.854470923804493,2.948492366441135,2.441155827759956,2.409578499374443,4.724559970047964,4.791143291487935,4.531326863019263,4.026312550897119,4.806366554090725,2.8282516062996526,2.2595794368570554,1.7540703583581856
RI,17,6.4686250327833985,3.571274446835867,4.762097862286442,5.637499084352259,4.8461608535178655,3.1511808264869985,1.4245828124219273,6.638969779769333,6.829876204198075,6.727716261392564,6.068299452903184,6.836233252505629,5.624474511686346,2.4253432552653083,0.37819179823233356
SC,17,6.760989598732011,3.5084356487927284,5.116252004376445,5.761372672588719,4.619735720909488,3.9479338052004436,2.93049862750403,6.637969999147882,6.687821957229959,6.422428803779366,5.742296264844436,6.680958711925888,3.9592519570336804,1.386719701307047,1.7369822026719643
SD,17,7.569177193572593,4.152653545944988,7.065863054038065,6.715717268968592,6.49075650084527,4.15921680103005,1.1988384981418874,6.216656691092781,7.375606704079318,7.409927759071492,7.425456429653962,7.382149271724312,5.291265951783333,4.2473350303196185,3.821913728382922
TN,17,5.580157920893364,2.911121906909154,4.850338620972062,5.108519594668402,3.4530530009692693,2.7697685288705505,2.126444246548099,6.0614656282566965,6.005206513289754,5.119235590398601,5.169851183389216,5.9091119589808505,3.5009778538688647,1.9030562684736658,1.1352224239400346
TX,17,4.701778618698438,2.914048817905695,4.2622395713258685,3.877000756096557,3.49402791683437,2.8286682482834444,1.3485714961563027,4.661244814931263,4.792610926647323,4.422183191202491,4.452608049831045,4.736730147181349,3.0088267375361037,1.7363699126717733,1.5035073355977182
