state_code,Wave,visit_1,visit_1_se,visit_2,visit_2_se,visit_4,visit_4_se,visit_8,visit_8_se,visit_9,visit_9_se,visit_10,visit_10_se,visit_12,visit_12_se,cov_beh_1,cov_beh_1_se,cov_beh_2,cov_beh_2_se,cov_beh_3,cov_beh_3_se,cov_beh_5,cov_beh_5_se,event_at_least_1,event_at_least_1_se,event_5_10,event_5_10_se,event_11_50,event_11_50_se,event_50,event_50_se,Start_Date,End_Date
NV,12,35.375150017855326,3.610202630329046,8.14720909262656,2.0783667534630115,14.76487202365077,2.564433127294004,21.032035079918632,3.218056102876972,12.576178710722061,2.732621154992945,3.091641190568275,1.1832551502319009,7.759978746111601,2.2465658347501196,46.633671113364606,3.577277839289419,54.52193386425177,3.587562890302176,81.2070826561106,2.4582983969603536,75.07459773860874,3.3308445963458797,42.55222909509332,3.558265152280804,11.109806521352077,2.24255098617804,4.12860455442233,1.312466794629125,2.4156971793406057,1.2589479530991958,2020-10-23T15:35:59Z,2020-11-04T13:35:03Z
NY,12,34.01269267889768,3.4364182555206013,11.496602289707685,2.254180080005255,14.855896792299639,2.71563068171711,11.745589830967434,2.172005495740731,14.318923350019253,2.7973075333117725,8.66389605633467,2.1404975604337038,13.143201731646359,2.98747756864696,57.17780661852082,3.664541436800142,66.08694523864554,3.489108970822456,76.43265207783277,2.9924104605590407,81.53415211889093,2.97548617514194,36.52811420881042,3.473464319667231,9.64641598986644,2.190202234422595,3.4137406020491547,1.3983646236662106,0.7127494616372099,0.38665512515437583,2020-10-23T20:43:24Z,2020-11-03T21:37:09Z
OH,12,28.082518772943104,3.3165978500770064,5.476383010280239,1.4284968556088298,12.386491868945443,2.0996596339877884,14.185923458068245,2.3497535105130014,10.117378113750387,2.205116983635151,5.424915424012839,1.4745947840574645,2.5680768756746035,1.285236897838921,52.5276963094789,3.6905177942592715,63.088325645587084,3.5161970855759312,74.93708671602853,3.003054538645304,77.78837802314247,3.027341761835223,40.457084739835544,3.511828186659431,9.990165676289314,1.8456637002384757,4.177429143601918,1.3395887940094826,1.1025367639670915,0.5266665185249699,2020-10-24T00:10:26Z,2020-11-03T09:22:06Z
OK,12,42.7786743742116,3.848924964691263,9.309802423880237,2.6440910555767756,20.39089306928132,3.4382470235749163,18.168070332840376,3.016443088052219,9.483510619586246,1.9137148989851107,8.398715518801183,2.451117263228262,0.8836395963443556,0.5877662266216728,42.414757121590725,3.615378247238791,50.15119701067141,3.6068032644447925,66.63089092645099,3.4764016093341517,68.52804645488938,3.4269410994882383,50.43354088042123,3.6056363539766814,9.629905416503117,1.8480878354083023,6.4057997414546906,2.1217795710672656,2.8352111139450273,1.7103631349208566,2020-10-23T16:39:27Z,2020-11-04T18:51:57Z
OR,12,32.36031073550777,3.406193929797692,8.646637487684924,2.419914874717603,23.46353749439052,3.247765074138996,15.095981186340335,2.3710687883595183,12.969264598389252,2.302386599164863,4.482127109327375,1.211105960893213,3.6173210327681797,1.2950433344620336,51.064607662921865,3.5974247246663453,59.836376615427824,3.4632062829377204,64.62221206947267,3.4780211900865985,74.64189583690577,3.0574625475720296,38.13411427355824,3.481270131088677,10.032562573303503,1.9928646134832626,1.7127178752563608,0.6507104262815445,0.6546192959733913,0.39829310035169213,2020-10-24T12:41:45Z,2020-11-05T10:57:23Z
PA,12,30.131974130482973,3.5778615501938567,2.5542115586194916,0.8265787332044722,13.848819110058264,2.430139990194424,12.335086376738271,2.865095892078152,11.864113870485676,2.8394865722328957,5.393764200565618,1.5117987344565986,1.9716041212238289,1.0397382500179921,48.500892431096915,4.092155619669362,61.04795600747319,3.9591195476501646,66.73184646098203,4.089380304125827,75.67297671077185,3.4033332779052556,40.40984848750208,3.9117291623116683,7.900788583614944,1.8680686747298443,6.026841292882468,1.7102390166445893,0.6033099653115145,0.35193687689215447,2020-10-23T21:06:01Z,2020-11-03T04:35:18Z
RI,12,38.81996380764186,6.311977603241131,7.331537473424511,3.2423756023246266,14.76030107916714,3.6257576311216697,13.307372057033803,3.526171983204706,12.868994931810903,4.462549382583818,1.0688683337070946,0.7662788730164721,2.059959661019318,1.1984071773718303,47.85293615926907,3.7615784088619235,58.48129509374639,3.696435769298808,74.92186984593432,3.1779892926192064,81.65757672690846,3.0062890395495057,48.08662839833778,3.7501122316177944,15.009880648223698,2.7306762366413246,3.2479537772324276,1.25703875319232,0.716872914025746,0.5259400385620594,2020-10-23T17:24:31Z,2020-11-04T12:28:39Z
SC,12,37.185066717665734,3.215373614846684,7.163028946906888,1.5759907481901887,21.56556361378605,3.03210894782174,17.960483675958553,2.3468751575739297,14.402179258138254,2.4014342439161136,8.153154729261043,1.9748046843253912,2.5992581889743493,0.946364083504476,51.331716019138085,3.451389539202891,59.35524651199399,3.335724492232264,73.2546502131764,2.977900705900042,73.2343103398553,2.9684176603321832,43.04141380151063,3.3021490870376953,10.636536948285507,1.8347015402733158,6.187368906026689,1.3241758440446008,1.1311956891506294,0.486270085415153,2020-10-23T17:17:15Z,2020-11-04T14:01:59Z
SD,12,36.98767490248367,6.77558669690321,3.0979195189658166,2.0286974597537184,12.267133938472895,4.164228772434694,9.699341080515362,3.3049099612992787,6.088896723961349,2.739877840371031,7.415116182041433,3.416038492543192,0,0,25.36034471695285,3.190121600012797,39.44923990014214,4.071801572583348,57.587466106545925,4.176743238514348,53.500259385812285,4.103045323773557,58.53681459695229,4.021053106839325,13.017795945935262,2.5120139757205386,8.146965238214964,1.9866666496018375,2.9256200489840274,1.1803117496006468,2020-10-23T16:06:37Z,2020-11-04T15:08:44Z
TN,12,37.69106776791815,3.8599173170787093,5.8213645127152835,1.7226186139061745,18.311865886762288,3.0680321015459167,14.22153943658718,2.9104630048656395,13.457255390596035,3.2617675774152666,7.081601243302527,1.9889208389088116,0.5319463450411336,0.5309245085443348,46.82460831749024,4.108395802016126,54.72699328024589,4.081315302551444,73.71374491327722,3.6004299207390544,72.28854179777481,3.612932751731174,43.086308482833786,4.031082715630103,11.264045148369956,2.5027732780704603,1.350660679878864,0.5733652615891298,3.1467284688748465,1.4231016355548565,2020-10-23T21:32:03Z,2020-11-03T08:56:55Z
TX,12,37.379897410123355,3.0568761447769437,8.84559432439382,1.773388484590071,14.672116750671279,2.2874704790786846,13.624830614177922,2.0044251955882166,14.349257266322752,2.2958907861863547,11.398978992073722,2.2131620256744164,3.7699345476887247,1.1069682609389084,51.57672370748444,3.155638484777284,59.572259365402715,3.1202076083847086,76.98270472827353,2.559411027880169,82.4988426042755,2.3474581233121303,43.23964124363989,3.1318975741814326,11.564951535938862,1.9870660670798366,5.103958236642465,1.2688712951773147,0.6373987450077,0.3554900558793561,2020-10-23T16:11:06Z,2020-11-04T17:53:25Z
UT,12,45.46119710277336,3.797801715989082,10.97929842568256,2.723813471007639,21.697470400766736,3.004726632398804,15.674653336708614,2.7395581764879675,10.02195013979642,1.9564525547446305,11.591133623722296,2.4208339089698683,1.8072287698448712,0.9036602500366744,45.66764163470398,3.744455232838692,52.0830395250735,3.692273188160336,66.79946222493925,3.536802658397099,73.06186874144657,3.1444006659608448,46.493757290010365,3.6967770622128264,10.582649132061063,1.9280340188761962,3.8733233790428407,1.2288475811265434,3.1581859981843574,1.554058004994263,2020-10-24T12:54:33Z,2020-11-05T17:25:32Z
VA,12,32.21317927536991,3.3062693534456566,8.399569362555294,1.8621077917802795,11.941211526780712,2.291258578044144,22.292100690712438,3.080810845639061,10.861250055085492,2.5014873496344814,3.2385970764259886,1.0009248017041061,2.249640764813214,0.8888142950990437,48.012140614568196,3.7572982880274144,58.58394708147095,3.6071129466151715,66.85801370603107,3.514555108324026,76.7821357310578,2.887615384415928,36.2914213158486,3.4850834260386523,9.853542401754089,2.0349679728983965,4.6709880891382625,1.4242376741466285,1.8061710251089147,1.073948103666577,2020-10-23T22:13:35Z,2020-11-05T04:13:35Z
VT,12,38.07045238087075,7.6648198397288665,2.728951859510857,1.97049014233275,5.64830664355363,3.7743766155776672,4.4640472562646085,2.2843826409635364,6.609932349598564,3.4247299024809044,0.8924515097540371,0.8961855218035247,1.7547094750747498,1.746918108020243,44.3070040732097,4.523106426964782,49.773916231038626,4.523156199883582,62.798008198144515,4.510633111344531,81.61139504548832,3.8925100417597425,48.56546315226057,4.514580275989581,11.1083581539882,2.564348401797561,6.942360146660855,2.0658158345006106,3.659813580158392,2.7485108323691883,2020-10-23T20:22:26Z,2020-11-04T19:28:37Z
WA,12,33.91739709607348,4.0534591401216815,6.933226942949604,2.117355333525266,18.126470974386876,3.0390271401472586,16.63623302684795,2.912324725580503,11.08932595358375,2.6055231089756643,5.652122233722886,1.8864956703498799,7.954839692372569,2.3986188911669215,49.80878414598435,4.283625975914345,58.487990458059755,4.167072679266449,69.96231917896564,3.701087076458382,80.62960541325893,3.0369993957900014,38.09167846787623,3.9754365109405496,9.728334780168437,2.11768106683692,1.4641886688245975,0.8377013226205069,2.478607370594598,0.9598016174865596,2020-10-24T08:30:04Z,2020-11-03T09:58:03Z
WI,12,36.98698119420877,3.9361818381432996,4.2633420192187605,1.7310929141289648,13.123550302859426,2.70460244477737,13.474951792651812,2.4689560900297165,9.37788934413799,2.1680108839354633,4.314971877888647,1.5477932972603579,2.5623174706843126,1.2082934610630618,46.96631419678308,4.176978054886791,55.0259180766962,4.182197933799332,64.96889810805112,4.0696166570241585,74.78846569613876,3.591704760211309,41.36590662252607,3.997111908200346,9.300869012387187,2.4895368395546282,5.5218937630828275,1.6673738244008862,1.3215095511144432,0.6346334627829417,2020-10-23T22:39:22Z,2020-11-03T12:12:51Z
WV,12,41.637620125603206,4.976094597327236,2.797144673022348,1.4745090073271394,14.608716166500374,3.1035668896538398,13.285350415965535,3.212614062003869,12.522118430793844,4.4792439459650755,4.169622643561246,1.5576670898478968,0.30844891046387746,0.30913625619640683,46.1433929305935,3.442598284443301,55.539250326960634,3.346448860808392,72.04051421683305,3.08101630769261,73.15783245488501,2.870604301592471,47.238093572490264,3.3768353356506347,9.317723582300513,1.6730952737915246,4.954009523910237,1.1219927280327207,2.0213249316771313,0.8772828262276964,2020-10-23T19:16:54Z,2020-11-04T13:35:08Z
WY,12,46.798656406643715,7.578953874960397,16.065724577698674,5.15097083466265,24.124533987057305,6.790152794756929,24.885291431697677,5.48625391614501,16.20850435254466,5.3362927985488255,5.599924930160322,3.1975588798906176,4.746199657224779,4.571337696566752,35.43630229345679,4.134138245451885,47.07817249683173,4.399933068661721,53.664374114958434,4.412775974126455,54.16533649768602,4.371621183359828,61.33079048761611,4.353342659161312,14.994858966989701,2.748841558850813,5.682933773122258,2.065197569841177,2.9479539843542746,1.43211114346057,2020-10-23T18:02:18Z,2020-11-05T04:30:16Z
AK,13,42.08840353620162,5.7475886968683145,6.538374041994821,2.6902312812333005,17.70433678156174,4.316824561657518,6.360141565006197,2.075497051147037,6.394418041088709,2.1098256239041664,5.528896027121766,2.301914833470662,3.3185478957670678,2.3527562718922828,46.084827197372725,3.3044547319337347,52.754983325946306,3.2599549544007385,64.89375941430397,3.042667593952439,71.79889568654448,2.745769404966811,45.907115016709085,3.263423703234681,13.451169034992727,2.320198205340751,3.9824244034068514,1.1850869909520383,2.9118416506383924,0.9915173880922717,2020-11-03T13:31:41Z,2020-11-30T19:08:16Z
AL,13,43.08972218477981,2.905690129804909,8.322405483831398,1.3734154201763435,18.717397612334192,2.181278325312856,17.875309995574067,2.067194723677228,18.058644501847805,2.441674837795227,8.181635525913059,1.8791127270301882,2.6799143013406224,1.194439477745125,44.5817045658363,2.913727904834893,50.69734482299144,2.8976367074662948,73.34697722232576,2.5599850120499945,77.92094445134875,2.319851211791046,47.358601540107934,2.8785712466174167,9.73936752978053,1.5178551425477937,4.044679222650379,1.0627224675227593,3.227604127715209,0.7925462442297209,2020-11-03T21:38:19Z,2020-11-30T15:04:56Z
AR,13,44.83304555566841,2.789105531287567,7.905968064761809,1.3953838586296932,22.81250752425235,2.49841881114602,13.292298620216068,1.7446710472475861,16.6465904808414,2.1069206916442806,8.011165139458033,1.4693771893451102,1.371697620612821,0.5496853653722289,46.75206298408218,2.778842742328238,52.19566699351231,2.775494614767251,66.38687410957132,2.6633597541040865,70.57063130514611,2.641483238040834,50.59293056614342,2.777424953027615,9.549224411263875,1.5208921978621526,5.709466156608994,1.2383232017086492,2.577948799002377,1.095307920091628,2020-11-03T14:27:14Z,2020-11-30T17:37:29Z
AZ,13,32.71177154247409,2.7484049887333057,9.40736441904117,1.7338380475791046,18.419345992247937,2.3004142752295,18.89107098454129,2.301327194979299,12.095021144328923,2.11344794022949,4.675631476264675,1.0082270713568264,5.746813657557201,1.605125717637405,48.986818534244605,2.88877620727377,57.029358515329434,2.8199741404113103,70.79995735557,2.539012761220325,77.73121406577155,2.3823667626855145,37.4195086359611,2.758363019381882,11.65658005406875,2.0056283157884973,3.892771057411906,1.2026027275507394,2.7883115450467137,1.0146463198041673,2020-11-03T13:12:09Z,2020-11-30T13:14:24Z
CA,13,27.67705857300789,1.9902743863732069,5.416230370574369,0.9566242769154847,13.68919178909596,1.5863150041308365,12.465493724686304,1.4005482338594661,10.394159832548961,1.383948309503867,3.403853956725347,0.7973031296751185,5.038044638725268,1.0121787500911177,58.73536673430723,2.2127314122335955,65.3796625598545,2.1245341632203054,73.1652036913919,1.97536091415138,80.80105231543845,1.767265448736971,34.14439960914871,2.113142186945336,7.912043683482936,1.2268279850461328,2.7656993971439334,0.6539741449040628,1.338198442573463,0.4789556387912474,2020-11-03T13:21:42Z,2020-11-30T22:54:03Z
CO,13,36.68087486168044,2.9088993315507974,10.868634123570683,2.1228593133959905,14.899877600921247,2.09429381403816,18.65774889476391,2.6442261907447246,11.311446139187208,1.7792802314452343,6.431186398345562,1.5968416801043777,3.979884347681694,1.3035435881248538,49.395650321450944,3.031312615746566,51.94140519498646,3.036565483495377,66.19982408612492,3.0245906353100165,75.29061861374619,2.7290627088588923,37.45692179952042,2.935058815532364,9.679752811481608,1.7225401503991928,2.7150915095019075,0.782911375169918,2.2400537596040593,1.1337935547369522,2020-11-04T01:59:08Z,2020-11-29T21:07:03Z
CT,13,40.11420948230504,3.0423127412341406,7.584112220190693,1.632560550578285,15.278221488883206,2.3304091500269886,12.221661228705536,1.9467431151127343,12.858318127193385,2.3856627994243564,5.8697182995142665,1.6494444655531644,1.647113487620699,0.5305966946337256,45.52665344185626,3.0877990480974926,64.46915701933631,2.89887577888721,72.88363135874039,2.843239206205105,86.09811726093976,2.2677928565564076,46.264250873178625,3.083100752891092,10.731597867459238,1.74600467349238,4.355567731506681,1.1750213049947207,1.4697629043990004,0.6385755112474725,2020-11-03T13:49:21Z,2020-11-29T17:19:24Z
DC,13,30.268793601640155,4.546277875240237,10.482179594144403,2.8073131887613023,15.566619430375667,3.3068035527352766,13.605594752216273,3.104654980692321,7.613722540059128,2.4853282857131083,5.352751944045367,2.1053067664158926,15.369224985891675,3.8747169995562416,59.97937834324022,2.858926168120651,65.43752978194584,2.751909821683653,73.96376121947212,2.552227823702962,87.84314547860812,1.87798079651436,36.5553627641638,2.7378290572091233,10.025508486990258,1.7700781665914802,2.181558286680548,0.7367734185377675,0.6373028925725617,0.3839093560697335,2020-11-03T20:03:11Z,2020-11-30T14:36:05Z
DE,13,36.65323516934054,3.8717774628492325,9.587739297689373,2.5149121711958227,12.97424602263097,2.719475672041932,14.592979852804481,2.7295779976336796,11.718925399281478,2.3689487174731365,3.6583420270981057,1.3904872045634553,3.0272931986730405,1.1717046778874904,46.3805799631836,2.9907944806900644,62.26794270678487,2.856304448108094,69.95397684391523,2.7639364743477954,84.83887654266526,2.048329931345795,45.39898752422393,2.9851839644883023,11.331962687359102,1.8142739409493969,2.663568867762223,0.8821919499606723,0.715650639818958,0.5512145741369635,2020-11-03T19:34:14Z,2020-11-29T22:22:25Z
FL,13,35.52390796319051,2.276474068067825,9.203349366448146,1.486248564322407,16.200618557718833,1.7719368669524715,18.072926878197,1.8970748104164499,16.58450817606125,1.902767094575668,7.266206240399102,1.3285404769733793,5.015952954455265,1.1142832261762814,50.65698982240232,2.39949973366807,58.513538510123354,2.3623520075045916,73.55992062344406,2.1434819901051054,78.64051366445263,2.0142196494984104,41.14725969861812,2.3508002621235544,9.583836887939915,1.314497351181614,2.5478304905959366,0.5362929568809128,2.341733528365974,0.6390960880079174,2020-11-03T13:19:52Z,2020-11-30T20:23:10Z
GA,13,37.877797245448036,2.537564046204432,8.634917863323196,1.263186526984652,16.525806090064126,1.8380613147583929,17.05936968014494,1.7927515789475328,15.59037778700759,1.9929707070363667,6.884436769370616,1.2552127425754933,3.1474268971011488,0.9743218274266126,52.69037813159812,2.6386893690633273,56.28525817158465,2.620712169213119,71.90782966682036,2.3871218428535794,74.41481484427793,2.3799701346827096,42.0040186236391,2.563553829591187,11.149693455700467,1.774582837507991,3.4744675497525765,0.7978761969966892,0.9631857723412065,0.3238025186895589,2020-11-03T13:42:12Z,2020-11-30T04:26:54Z
HI,13,44.63501076991929,4.5869219346002374,8.081191200641852,3.4907599985564906,15.450091417683026,3.122603118182076,14.5350885626884,3.3084508980285245,10.787154736997916,2.5718956774228436,3.171945525045336,1.3617551515471007,5.0849817241085224,2.1702123225004026,55.09232829041516,3.3160958163666225,61.37804802362007,3.257667385032787,72.1030499266369,3.057805854285379,87.31483859433956,2.4073536178497634,43.03232311347498,3.299480027888419,12.085790224700423,2.1983401156473734,5.696939476463609,1.543381766012274,1.2797586375256513,0.6602042558999851,2020-11-03T21:37:44Z,2020-11-29T23:21:24Z
IA,13,40.43817376887861,2.782753331631141,5.139739812245584,1.13092788807948,14.898261450107567,2.069284890471015,13.2385294122611,1.7679161122737066,11.493700653811668,2.043072622663395,6.197172031686318,1.3082594148049507,1.6094334755339612,0.6155228798934529,44.494202962722945,3.023549716969451,54.62416498213797,2.9256728402745087,63.30813572358144,2.9418624317364968,67.1742271973115,2.814252181222079,47.2170659239402,2.9396200460973336,11.120299584776824,1.9731396062735242,4.345264873718814,0.9294373284254747,1.4009476562073522,0.49533543732077806,2020-11-03T17:15:10Z,2020-11-30T09:18:29Z
ID,13,38.645742777481445,3.0301141215499903,6.291838461484075,1.2911709637539914,24.10812629748686,2.6674581818655603,16.22133764602738,2.4761228676892317,14.693962064399821,2.271764162150184,6.652143946357798,1.696954726621253,2.8104711732434655,1.1876356144975475,41.89766336721511,2.5881868525869915,50.099639863786926,2.563290712169785,68.75970824808032,2.3222021445127283,69.80697472884192,2.2539621910382155,48.27950431052035,2.546271227719576,10.187052050178343,1.3003373261813684,5.285266500665207,0.9412038018421106,1.973146689546846,0.5856523074733562,2020-11-03T22:15:41Z,2020-11-29T00:31:59Z
IL,13,36.76053118057021,2.6032725288026386,7.148474041691435,1.1944223799544078,17.064562767903656,1.9899248126673061,16.60279232215054,2.096283999592654,13.004413850514188,1.774876936538509,4.3450160665478,1.0545477427786623,4.984151926507292,1.2411788337521266,53.232642029418564,2.7039256370817837,62.93615084166193,2.6386923571307057,67.13161027101306,2.6456639857241084,73.576949920152515,2.536356858968346,36.429458184298724,2.494544179851219,10.60685960924551,1.591262015957785,2.14441631987075,0.7483214128097131,1.1069975217168788,0.49571775904851134,2020-11-03T14:50:35Z,2020-11-30T21:27:58Z
IN,13,41.46777487325695,2.922068554317356,7.3329745989237525,1.5390798984898768,15.066938377401042,1.9987069743417973,20.908374081063535,2.54688625809795,10.928914714179443,1.8060576498123506,4.427501327363712,1.0006145404377793,2.9676686473880576,1.3495579840710556,41.82771507899318,3.0426563380164056,51.42861810141929,3.065385886641469,72.9016375622731,2.7090668138455762,74.62281588954586,2.7129634047060636,44.899436469145606,3.0351090186473213,13.748869792762274,1.8752796322521348,2.2707198709563494,0.6246827466955679,1.1934632071946392,0.45347195782797717,2020-11-03T14:07:26Z,2020-11-30T15:03:01Z
KS,13,44.73068423515729,3.2294742239475878,8.228732759182872,1.447853083403646,19.782914485337365,2.536417978543503,17.540102704485243,2.3454705038218817,13.212915748381803,2.588123109191822,3.888971969911812,0.9153666168407144,2.322748004350688,1.0480454864856463,47.91345162521451,3.2332321993380124,51.47620212157569,3.217056377543263,67.41014719022736,3.059363651160151,74.87935288480611,2.756602321509337,51.90981625336678,3.2177964533748242,13.896208660462616,2.1904525994548014,6.7694588648167935,2.1941385595974756,1.9069239205141124,0.8046095286968967,2020-11-04T00:34:01Z,2020-11-30T05:26:33Z
KY,13,32.67914136446016,2.4347730951743793,5.3806676907486395,1.2211361994457968,16.011655482373495,1.913491210236102,13.37449334090869,1.7664970124040076,10.167839481399628,1.7507252511852165,5.946999982134673,1.2248457106017279,2.4284999029993197,1.175324401161383,48.147300241598025,2.702239992250856,63.27613746210232,2.5840826134648687,71.5835006115104,2.498975010932067,77.02612143700158,2.300004009135471,38.08948210949518,2.5502287557349232,7.453788962071317,1.2081871438621499,4.454136257261405,1.1930281002747616,1.0458830523647054,0.42606641455427663,2020-11-03T14:18:51Z,2020-11-30T22:28:35Z
LA,13,38.08206633587686,2.7148188259536195,8.632325617630192,1.3277110497136062,20.798093673936535,2.4043453525586442,14.338598684758445,2.014585184103552,17.377539186095643,2.221088465495099,6.313104825681766,1.1363079870623751,3.5309472970245004,1.2341285202798284,44.74096992612353,2.8591655489731997,50.963344762837984,2.871136850520573,65.39603329328182,2.8436299716582703,69.17339011160671,2.6769998685087457,43.640145778462745,2.8158666362679505,9.365177356746294,1.593089411744642,3.8701750242065023,0.9815601338090398,1.3861506610276206,0.42473252101428066,2020-11-03T16:16:17Z,2020-11-29T21:33:45Z
MA,13,32.014821280693056,2.579487143687476,7.603176096437133,1.3651310151666851,15.905514675743843,2.0905158914814095,9.611251684082966,1.5806418596502028,14.503098888260906,2.2000907458892485,3.7187620666542394,0.8360513355723638,4.07329354607065,1.1206968832531607,49.879711389763514,2.9933344514463247,67.49460525023883,2.647463785492948,74.37299106294856,2.490015169218664,83.58641347613576,2.2632275289465658,38.45158622028337,2.8844355077895703,6.9780282352922125,1.5537083433522203,3.2014611729101907,1.096933290577517,0.8350308554315606,0.48291827499938417,2020-11-03T19:05:46Z,2020-11-30T17:17:22Z
MD,13,36.81366705359047,2.9800270209533486,8.527232781254373,1.5483879254564432,14.859721340330134,2.117111308321985,11.915630381283608,1.8087972977503401,13.736295789477825,2.2213744826218877,5.445892517599374,1.4503261157322933,5.515900259255769,1.5482514201547968,59.42159310996436,3.0586287411131186,65.61140289398854,2.911567487065976,75.05836611900658,2.830370290906383,83.12550995367329,2.2167398384708887,38.423102363860764,2.9780192134786296,8.08384120347323,1.6707757444757105,1.7535564770948455,0.6658060474149148,0.7088740678895981,0.4568459660501422,2020-11-03T15:35:04Z,2020-11-30T18:55:36Z
ME,13,35.73065832592535,3.3983643720758314,3.914304845236248,1.3192370612088238,19.20568344891945,2.496128024046309,9.895653277788277,1.8487874610263835,10.133880651107074,2.0574794558587954,1.2106782451437248,0.5534313021654403,1.1288997256649782,0.6476918417747893,47.87490070163421,2.374352797409314,56.694608128613375,2.312749929626162,66.49520136520731,2.2262822153938133,76.35498825963101,1.9179444013671794,43.735899257241705,2.300761796610434,9.0161099936646,1.237228007562059,3.951503813808804,1.1161869232580355,2.174308021293433,0.6066197459580973,2020-11-03T13:49:08Z,2020-11-30T09:21:29Z
MI,13,32.50068969176951,2.3959472909715216,6.922694311112562,1.4008483183626854,11.96651214885254,1.5088495342500905,13.388103149107828,1.6789351940290682,14.675694522545957,1.9913314385389247,5.151363965124472,1.2394596434997538,1.3371877460648531,0.5396416831999297,53.289914438272234,2.6228908791886476,60.99590682820807,2.515312162820992,71.21787370719859,2.409617486767397,78.76853701370834,2.0278979646271638,38.74204940548079,2.5041818766989357,7.3144951763178065,1.1780910801082927,3.8394889320954335,1.0147333136846628,0.8178659377171003,0.32906955924990805,2020-11-03T15:39:16Z,2020-11-30T13:22:23Z
MN,13,40.445097109671465,2.5656069700449584,8.776368449810873,1.5569773273475487,15.065124032940473,1.868293132812189,18.01763961447812,2.0161323944794383,10.326026240220216,1.6045672694048374,3.6628420262511,0.875156062522954,1.4438482567024225,0.5202591223682553,48.744107692868695,2.6114092896819296,64.0905763493444,2.4546662224027798,66.93627358239253,2.437716836581574,79.35271958730152,2.077053655208748,44.502336249376036,2.5971519686315387,8.175639614526842,1.3924370721476154,4.15073799438824,1.1915586352354517,2.6437137266364354,0.8857106915904696,2020-11-03T17:22:37Z,2020-11-30T05:51:19Z
MO,13,31.07641749642877,2.46687446930055,5.066879611532452,0.9952434013536624,16.342622734652736,1.876682886660353,15.16802094813679,1.8806180120556575,9.633151859672775,1.7935516329012888,8.099703289361143,1.7269770378396054,2.265088538053237,0.7363585396536894,44.562404083830096,2.834593311516134,58.12044524866381,2.7471174009380475,73.48848275403995,2.388187230504022,74.45158184239453,2.3813768813573546,43.73107959804802,2.8008157374737106,8.900324372815664,1.4526399972129405,4.097443131424553,1.4092831835456168,2.1422132090533017,0.9157283143299407,2020-11-03T16:58:57Z,2020-11-30T08:53:00Z
MS,13,46.240582818951374,2.6244160639429115,5.978000039473447,1.0439378308257137,21.961567922351083,2.2313993294124437,19.657265799518218,2.01163659860774,16.195957052630806,1.8535959937152446,9.775052467994458,1.3539957972810388,0.5607000255980571,0.33336508630111245,44.478559297361556,2.6621239602747995,49.338748191284296,2.6452582714509716,71.824190522337,2.3291512829385477,76.76448719739301,2.151113070233726,51.03588717097163,2.649339180718596,14.161601000341625,1.957784853795686,5.689707072108583,1.0104810571586402,2.807425906189565,0.8120960481454298,2020-11-03T17:41:45Z,2020-11-30T21:45:45Z
MT,13,39.444076063458,4.494093605124145,7.830561003356613,2.3161386841765057,24.495705230626587,3.972735253938679,22.82270726675576,4.223708901526584,11.507570862439719,2.811517109295287,5.412627144146116,2.4582590301972878,2.2366422813727014,1.3065422671575508,37.474665943956026,2.5394892172541597,47.087864947698584,2.7235111991279326,68.37528953061725,2.427511560345572,68.86824274039155,2.640798910843758,49.66090474417046,2.7288574599501376,12.348044285845534,1.8916505177051155,4.460845590148705,0.951266447685304,1.2841531020282106,0.6148512778546293,2020-11-03T18:11:21Z,2020-11-30T13:17:54Z
NC,13,33.296851821809696,2.5249023755138595,8.721175285086808,1.5319535700303597,16.373116003813234,1.9213646017272168,17.953665823187087,2.1190353887609503,14.453783685725929,2.0273364688409257,6.800428049342543,1.3230228298978621,2.373960436985672,0.8619486203646097,47.35041693600081,2.6540863679572757,58.08213489595698,2.6175607597265205,70.65965625638609,2.431744993878749,76.35744310017644,2.3209725655124007,43.44992451359684,2.6454495240348495,10.30110457183588,1.487115318349585,3.406991435517252,0.8015127961758055,1.4366487073205525,0.8030109489699684,2020-11-03T20:40:36Z,2020-11-30T19:02:19Z
ND,13,40.97265838613618,4.79921135959508,10.350564697153908,2.9749205551645246,16.2082182774715,3.485752613766868,19.956168676268536,3.912476519302671,17.198196567560053,3.8990669629528956,7.626973284102505,2.4825268030683576,0.9287084831845895,0.9246664566964473,42.98984138945363,3.0042465035244192,52.27591100930798,2.98424476701899,63.94176117417264,2.986574301763665,69.07659174211345,2.768179599828321,49.70223887341854,2.9986403873958483,14.962537007827672,1.9953241342515242,5.378712368012589,1.289560261917231,2.659244566391806,0.8581623523436227,2020-11-03T22:05:02Z,2020-11-30T12:17:22Z
NE,13,43.63538798848259,2.8527957076982755,6.4247091487669925,1.2045064609339549,13.074890104301703,1.729310240184478,16.74117700348547,2.2107355394897947,10.957567363856446,1.7261694092693176,3.8892906445797015,1.0275505200804296,0.7999425252784683,0.43687095102713286,46.624390780155174,2.908299813966303,59.13850996901366,2.810426317824174,63.77775268641961,2.844378685718914,73.5870243607743,2.5825814287780804,48.71625781034941,2.9165603532230975,15.283635125798115,2.2240126928247155,3.553132996862297,0.9049995293952368,1.4680168362082513,0.4999345133743531,2020-11-03T22:32:09Z,2020-11-30T09:09:21Z
