,month_yr,state_code,case_cnt,case_cnt_norm
1337,2020-06,OR,4452.0,0.10484779759570717
1338,2020-07,OR,9815.0,0.2311502995062592
1339,2020-08,OR,8213.0,0.193422048888936
1340,2020-09,OR,6831.0,0.16087495628397927
1341,2020-10,OR,11369.0,0.267748115648157
1342,2020-11,OR,30531.0,0.7190269785252775
1343,2020-12,OR,38475.0,0.9061138842081836
1344,2021-01,OR,28488.0,0.6709128611649834
1345,2021-02,OR,13180.0,0.31039846637722834
1346,2021-03,OR,9416.0,0.22175356292928544
1347,2021-04,OR,19825.0,0.4668929890689341
1348,2021-05,OR,16723.0,0.3938386610945667
1349,2021-06,OR,7119.0,0.16765756313653177
1350,2021-07,OR,11076.0,0.26084775520441433
1351,2021-08,OR,56531.0,1.3313456527140437
1352,2021-09,OR,53767.0,1.2662514675041303
1353,2021-10,OR,34999.0,0.8242515876127933
1354,2021-11,OR,26046.0,0.6134020072277154
1355,2021-12,OR,30164.0,0.7103838649319207
1356,2022-01,OR,212613.0,5.007188856742158
1357,2022-02,OR,60053.0,1.4142912823483835
1358,2022-03,OR,10223.0,0.2407589925473752
1359,2022-04,OR,17159.0,0.40410677424634756
1360,2022-05,OR,44138.0,1.0394816015901445
1361,2022-06,OR,46244.0,1.0890794141994344
1362,2022-07,OR,38662.0,0.9105178685186951
1363,2022-08,OR,27793.0,0.6545451119895529
1364,2022-09,OR,16628.0,0.3916013428619539
1365,2022-10,OR,13412.0,0.3158622330084512
1366,2022-11,OR,16444.0,0.3872680107061565
1367,2022-12,OR,14671.0,0.3455125872701303
1368,2020-01,PA,0.0,0.0
1369,2020-02,PA,0.0,0.0
1370,2020-03,PA,4995.0,0.03852960832628307
1371,2020-04,PA,43227.0,0.33343731313718483
1372,2020-05,PA,27994.0,0.21593550660379746
1373,2020-06,PA,15008.0,0.11576623859076203
1374,2020-07,PA,25561.0,0.19716823191754185
1375,2020-08,PA,22053.0,0.1701087992831873
1376,2020-09,PA,25295.0,0.19511640492759366
1377,2020-10,PA,48681.0,0.37550748006642365
1378,2020-11,PA,154155.0,1.1890954497573907
1379,2020-12,PA,279089.0,2.1527907623972005
1380,2021-01,PA,202184.0,1.5595736396078512
1381,2021-02,PA,87667.0,0.6762312658939456
1382,2021-03,PA,94504.0,0.7289693904438549
1383,2021-04,PA,125831.0,0.9706144435044094
1384,2021-05,PA,50509.0,0.38960800539584217
1385,2021-06,PA,9824.0,0.07577875319267365
1386,2021-07,PA,12423.0,0.09582649133882173
1387,2021-08,PA,71366.0,0.5504912968595631
1388,2021-09,PA,129572.0,0.9994711531637938
1389,2021-10,PA,134999.0,1.0413330519399175
1390,2021-11,PA,171981.0,1.3265987126251229
1391,2021-12,PA,299504.0,2.310264627058075
1392,2022-01,PA,625057.0,4.821461740060363
1393,2022-02,PA,95944.0,0.7400770252766572
1394,2022-03,PA,23928.0,0.184571865471732
1395,2022-04,PA,38866.0,0.299798149591455
1396,2022-05,PA,105433.0,0.8132717106436442
1397,2022-06,PA,80605.0,0.6217575734014108
1398,2022-07,PA,77338.0,0.5965571268744905
1399,2022-08,PA,102307.0,0.7891588866941025
1400,2022-09,PA,68601.0,0.5291630952535226
1401,2022-10,PA,50886.0,0.39251604590415223
1402,2022-11,PA,55408.0,0.42739710473327175
1403,2022-12,PA,55345.0,0.42691114570933664
1404,2020-01,RI,0.0,0.0
1405,2020-02,RI,0.0,0.0
1406,2020-03,RI,486.0,0.04435885032082584
1407,2020-04,RI,8133.0,0.7423261927145608
1408,2020-05,RI,6307.0,0.5756610472704703
1409,2020-06,RI,1885.0,0.17205027336369694
1410,2020-07,RI,2209.0,0.2016228402442475
1411,2020-08,RI,2927.0,0.26715710882522065
1412,2020-09,RI,2799.0,0.2554741194403118
1413,2020-10,RI,8126.0,0.7416872792325736
1414,2020-11,RI,23849.0,2.176778233130402
1415,2020-12,RI,31226.0,2.8501017697903452
1416,2021-01,RI,26489.0,2.4177398891941477
1417,2021-02,RI,11184.0,1.020801197506412
1418,2021-03,RI,11707.0,1.068537161946313
1419,2021-04,RI,10857.0,0.9909548105621526
1420,2021-05,RI,3557.0,0.32465932220406896
1421,2021-06,RI,870.0,0.07940781847555244
1422,2021-07,RI,1726.0,0.15753780998713046
1423,2021-08,RI,8278.0,0.7555608291271529
1424,2021-09,RI,9744.0,0.8893675669261872
1425,2021-10,RI,7044.0,0.6429295095882659
1426,2021-11,RI,12358.0,1.1279561157711229
1427,2021-12,RI,39333.0,3.5900548552860965
1428,2022-01,RI,112683.0,10.284955412966292
1429,2022-02,RI,12146.0,1.1086061646023677
1430,2022-03,RI,5337.0,0.48712589333795786
1431,2022-04,RI,10367.0,0.9462308668230484
1432,2022-05,RI,21161.0,1.9314354560473161
1433,2022-06,RI,9979.0,0.9108168052500434
1434,2022-07,RI,7630.0,0.6964156953660517
1435,2022-08,RI,6239.0,0.5694544591597375
1436,2022-09,RI,8823.0,0.8053048073675851
1437,2022-10,RI,6581.0,0.6006699464225409
1438,2022-11,RI,4862.0,0.44377104991739763
1439,2022-12,RI,6741.0,0.6152736831536769
1440,2020-01,SC,0.0,0.0
1441,2020-02,SC,0.0,0.0
1442,2020-03,SC,1081.0,0.02082568745478697
1443,2020-04,SC,5012.0,0.09655721139999288
1444,2020-05,SC,5766.0,0.11108317656272125
1445,2020-06,SC,24538.0,0.47272961957961396
1446,2020-07,SC,52617.0,1.01367733284785
1447,2020-08,SC,29976.0,0.5774938086444905
1448,2020-09,SC,28950.0,0.5577277075079397
1449,2020-10,SC,28670.0,0.5523334498878283
1450,2020-11,SC,40875.0,0.7874652865073242
1451,2020-12,SC,90020.0,1.7342538248657937
1452,2021-01,SC,135879.0,2.6177368970110995
1453,2021-02,SC,73437.0,1.4147789173147
1454,2021-03,SC,34807.0,0.6705640177971971
1455,2021-04,SC,27029.0,0.5207192471928187
1456,2021-05,SC,14603.0,0.2813298000945922
1457,2021-06,SC,3578.0,0.0689309063027084
1458,2021-07,SC,20308.0,0.3912377991043606
1459,2021-08,SC,118139.0,2.2759721463654743
1460,2021-09,SC,122099.0,2.3522623612784774
1461,2021-10,SC,39766.0,0.766100173290526
1462,2021-11,SC,21169.0,0.40782514128620295
1463,2021-12,SC,56999.0,1.0980974646025925
1464,2022-01,SC,409699.0,7.892935545364262
1465,2022-02,SC,76136.0,1.466775707731416
1466,2022-03,SC,6985.0,0.13456746241599166
1467,2022-04,SC,6132.0,0.11813424188043821
1468,2022-05,SC,21490.0,0.41400927234354484
1469,2022-06,SC,50644.0,0.9756670818318514
1470,2022-07,SC,58759.0,1.1320042267861494
1471,2022-08,SC,69116.0,1.3315339631129104
1472,2022-09,SC,33793.0,0.6510290991300797
1473,2022-10,SC,13619.0,0.26237283760105806
1474,2022-11,SC,16686.0,0.32145922374706326
1475,2022-12,SC,31680.0,0.6103217193040251
1476,2020-01,SD,0.0,0.0
1477,2020-02,SD,0.0,0.0
1478,2020-03,SD,102.0,0.011391862189739282
1479,2020-04,SD,2343.0,0.2616777755937171
1480,2020-05,SD,2543.0,0.28401476027948036
1481,2020-06,SD,1771.0,0.19779399939243403
1482,2020-07,SD,2000.0,0.223369846857633
1483,2020-08,SD,4745.0,0.5299449616697343
1484,2020-09,SD,8880.0,0.9917621200478905
1485,2020-10,SD,23603.0,2.636099247690356
1486,2020-11,SD,34472.0,3.850002680438162
1487,2020-12,SD,18700.0,2.0885080681188684
1488,2021-01,SD,9086.0,1.0147692142742266
1489,2021-02,SD,4177.0,0.4665079251621665
1490,2021-03,SD,5332.0,0.5955040117224496
1491,2021-04,SD,4901.0,0.5473678097246296
1492,2021-05,SD,1531.0,0.17098961776951807
1493,2021-06,SD,345.0,0.03853129858294169
1494,2021-07,SD,680.0,0.07594574793159521
1495,2021-08,SD,7043.0,0.7865969157091546
1496,2021-09,SD,12759.0,1.4249879380282697
1497,2021-10,SD,9464.0,1.0569861153303193
1498,2021-11,SD,11726.0,1.3096174121263022
1499,2021-12,SD,12996.0,1.4514572648808992
1500,2022-01,SD,47209.0,5.272533550150998
1501,2022-02,SD,9469.0,1.0575445399474634
1502,2022-03,SD,1227.0,0.13703740104715784
1503,2022-04,SD,703.0,0.078514501170458
1504,2022-05,SD,1892.0,0.2113078751273208
1505,2022-06,SD,4819.0,0.5382096460034667
1506,2022-07,SD,5763.0,0.6436402137202695
1507,2022-08,SD,7261.0,0.8109442290166365
1508,2022-09,SD,3824.0,0.4270831471917943
1509,2022-10,SD,2816.0,0.31450474437554726
1510,2022-11,SD,4610.0,0.5148674970068441
1511,2022-12,SD,3059.0,0.34164418076874964
1512,2020-01,TN,0.0,0.0
1513,2020-02,TN,0.0,0.0
1514,2020-03,TN,2048.0,0.029361089502865718
1515,2020-04,TN,8457.0,0.12124352242467547
1516,2020-05,TN,12326.0,0.1767113228575795
1517,2020-06,TN,19983.0,0.28648566969519806
1518,2020-07,TN,60329.0,0.8649048674894462
1519,2020-08,TN,48889.0,0.7008956565945322
1520,2020-09,TN,41324.0,0.5924402649494253
1521,2020-10,TN,63566.0,0.9113120192085753
1522,2020-11,TN,109489.0,1.569685707314094
1523,2020-12,TN,206167.0,2.955706904070955
1524,2021-01,TN,140711.0,2.017298957537958
1525,2021-02,TN,47942.0,0.6873190199933537
1526,2021-03,TN,36299.0,0.5203995057932239
1527,2021-04,TN,35322.0,0.5063927751075307
1528,2021-05,TN,15167.0,0.2174412326611154
1529,2021-06,TN,6191.0,0.08875708257433675
1530,2021-07,TN,25647.0,0.3676874328515611
1531,2021-08,TN,152576.0,2.187401167963496
1532,2021-09,TN,167830.0,2.4060896734697037
1533,2021-10,TN,50847.0,0.7289664638438541
1534,2021-11,TN,35659.0,0.5112241653235784
1535,2021-12,TN,93147.0,1.3353991230094888
1536,2022-01,TN,423010.0,6.064469956351185
1537,2022-02,TN,152593.0,2.187644887944721
1538,2022-03,TN,16552.0,0.23729724289620768
1539,2022-04,TN,9918.0,0.14218910434053816
1540,2022-05,TN,31920.0,0.4576201059235711
1541,2022-06,TN,55559.0,0.7965199080516193
1542,2022-07,TN,75487.0,1.082217071925207
1543,2022-08,TN,94445.0,1.3540078603994885
1544,2022-09,TN,41145.0,0.5898740369118213
1545,2022-10,TN,18048.0,0.2587446012440041
1546,2022-11,TN,30955.0,0.4437854128716837
1547,2022-12,TN,38387.0,0.5503340540754426
1548,2020-01,TX,0.0,0.0
1549,2020-02,TX,10.0,3.386622860022648e-05
1550,2020-03,TX,3577.0,0.01211394997030101
1551,2020-04,TX,25484.0,0.08630469696481716
1552,2020-05,TX,35902.0,0.1215865339205331
1553,2020-06,TX,101729.0,0.3445177569272439
1554,2020-07,TX,276387.0,0.9360185324130795
1555,2020-08,TX,197227.0,0.6679334668136867
1556,2020-09,TX,143710.0,0.4866915712138547
1557,2020-10,TX,169424.0,0.573775191436477
1558,2020-11,TX,308492.0,1.0447460593341067
1559,2020-12,TX,508584.0,1.7223822006417582
1560,2021-01,TX,602433.0,2.0402133694320237
1561,2021-02,TX,277323.0,0.9391884114100607
1562,2021-03,TX,139747.0,0.47327038481958494
1563,2021-04,TX,99222.0,0.33602749341716714
1564,2021-05,TX,58681.0,0.198730416048989
1565,2021-06,TX,46031.0,0.1558896368697025
1566,2021-07,TX,138384.0,0.4686544178613741
1567,2021-08,TX,472090.0,1.5987907859880917
1568,2021-09,TX,455518.0,1.5426676719517964
1569,2021-10,TX,170461.0,0.5772871193423206
1570,2021-11,TX,97209.0,0.32921022159994157
1571,2021-12,TX,247255.0,0.8373594352548998
1572,2022-01,TX,1644465.0,5.569182761507143
1573,2022-02,TX,345083.0,1.1686659764051954
1574,2022-03,TX,116129.0,0.39328512611157007
1575,2022-04,TX,71591.0,0.24245171717188138
1576,2022-05,TX,116435.0,0.394321432706737
1577,2022-06,TX,236806.0,0.8019726129905231
1578,2022-07,TX,337845.0,1.1441536001443515
1579,2022-08,TX,294848.0,0.9985389770319576
1580,2022-09,TX,144527.0,0.4894584420904932
1581,2022-10,TX,42721.0,0.14467991520302753
1582,2022-11,TX,60000.0,0.20319737160135887
1583,2022-12,TX,125992.0,0.4266873873799734
1584,2020-01,UT,0.0,0.0
1585,2020-02,UT,0.0,0.0
1586,2020-03,UT,886.0,0.026543038818445316
1587,2020-04,UT,3785.0,0.1133921014986631
1588,2020-05,UT,5157.0,0.1544948658992353
1589,2020-06,UT,12535.0,0.37552707854312867
1590,2020-07,UT,17894.0,0.5360735176267049
1591,2020-08,UT,11908.0,0.35674323504519956
1592,2020-09,UT,20887.0,0.6257386589174574
1593,2020-10,UT,41617.0,1.24677386738966
1594,2020-11,UT,81074.0,2.4288378433032003
1595,2020-12,UT,80868.0,2.4226664369864963
1596,2021-01,UT,70012.0,2.097439315752814
1597,2021-02,UT,24667.0,0.7389809690006666
1598,2021-03,UT,14409.0,0.4316689010552805
1599,2021-04,UT,11688.0,0.3501524127652244
1600,2021-05,UT,8852.0,0.26519072191972676
1601,2021-06,UT,8970.0,0.26872579932444074
1602,2021-07,UT,17329.0,0.5191470876804051
1603,2021-08,UT,31963.0,0.9575566024311146
1604,2021-09,UT,44091.0,1.3208906597562893
1605,2021-10,UT,41405.0,1.240422711374411
1606,2021-11,UT,45935.0,1.3761337337757173
1607,2021-12,UT,41211.0,1.2346108044547968
1608,2022-01,UT,248542.0,7.445891595952636
1609,2022-02,UT,37350.0,1.118941873441233
1610,2022-03,UT,5112.0,0.15314674316014948
1611,2022-04,UT,4332.0,0.12977928234932856
1612,2022-05,UT,16730.0,0.5012020761090182
1613,2022-06,UT,33929.0,1.0164545869876198
1614,2022-07,UT,27411.0,0.821186497801811
1615,2022-08,UT,16533.0,0.49530029434013134
1616,2022-09,UT,11613.0,0.34790554153341474
1617,2022-10,UT,7062.0,0.21156539518720183
1618,2022-11,UT,13412.0,0.40180049281375685
1619,2022-12,UT,15967.0,0.4783439061107408
1620,2020-01,VT,0.0,0.0
1621,2020-02,VT,0.0,0.0
1622,2020-03,VT,292.0,0.04523134594234553
1623,2020-04,VT,573.0,0.08875877131836982
1624,2020-05,VT,115.0,0.01781371501154019
1625,2020-06,VT,227.0,0.035162724414083676
1626,2020-07,VT,206.0,0.031909785151106776
1627,2020-08,VT,210.0,0.03252939262976904
1628,2020-09,VT,128.0,0.01982743931719256
1629,2020-10,VT,427.0,0.06614309834719705
1630,2020-11,VT,1993.0,0.30871942624347476
1631,2020-12,VT,3240.0,0.5018820577164367
1632,2021-01,VT,4553.0,0.705268212587326
1633,2021-02,VT,3233.0,0.5007977446287777
1634,2021-03,VT,4077.0,0.6315349226265161
1635,2021-04,VT,3677.0,0.5695741747602894
1636,2021-05,VT,1268.0,0.1964155707359388
1637,2021-06,VT,190.0,0.029431355236457703
1638,2021-07,VT,479.0,0.07419799556980652
1639,2021-08,VT,3311.0,0.5128800904626919
1640,2021-09,VT,5462.0,0.8460740121133262
1641,2021-10,VT,6529.0,1.011354307046486
1642,2021-11,VT,9823.0,1.5216010657248633
1643,2021-12,VT,14433.0,2.2356986848831264
1644,2022-01,VT,40025.0,6.199947333364314
1645,2022-02,VT,7892.0,1.2224855554006537
1646,2022-03,VT,4275.0,0.6622054928202984
1647,2022-04,VT,7203.0,1.1157581672010781
1648,2022-05,VT,7618.0,1.1800424431122885
1649,2022-06,VT,4208.0,0.6518270675527054
1650,2022-07,VT,1981.0,0.306860603807488
1651,2022-08,VT,2659.0,0.4118840714407423
1652,2022-09,VT,2135.0,0.33071549173598525
1653,2022-10,VT,2452.0,0.37981938441996993
1654,2022-11,VT,1882.0,0.29152531871059684
1655,2022-12,VT,1616.0,0.25032142137955604
1656,2020-01,VA,0.0,0.0
1657,2020-02,VA,0.0,0.0
1658,2020-03,VA,1248.0,0.01444064374723597
1659,2020-04,VA,14599.0,0.16892544716818744
1660,2020-05,VA,28759.0,0.33277121276182636
1661,2020-06,VA,18180.0,0.21036130074098552
1662,2020-07,VA,27101.0,0.3135864472707068
1663,2020-08,VA,30706.0,0.3553000055309517
1664,2020-09,VA,27677.0,0.32025135976943103
1665,2020-10,VA,32919.0,0.38090669191927956
1666,2020-11,VA,56645.0,0.6554409175177737
1667,2020-12,VA,111749.0,1.2930508798957312
1668,2021-01,VA,155195.0,1.7957657903463833
1669,2021-02,VA,71271.0,0.8246787824593388
1670,2021-03,VA,42926.0,0.49669797555597056
1671,2021-04,VA,40614.0,0.46994575733192445
1672,2021-05,VA,15948.0,0.1845347648084289
1673,2021-06,VA,4802.0,0.055564079546656354
1674,2021-07,VA,14044.0,0.16250352627097914
1675,2021-08,VA,72051.0,0.8337041848013613
1676,2021-09,VA,100341.0,1.1610485851293306
1677,2021-10,VA,57995.0,0.6710618061866588
1678,2021-11,VA,44345.0,0.5131172652012653
1679,2021-12,VA,149402.0,1.7287348214139011
1680,2022-01,VA,427132.0,4.942356606606086
1681,2022-02,VA,94292.0,1.0910554328640818
1682,2022-03,VA,28949.0,0.33496970820411387
1683,2022-04,VA,32567.0,0.3768336898367258
1684,2022-05,VA,86298.0,0.998556629886995
1685,2022-06,VA,81475.0,0.9427495587388227
1686,2022-07,VA,85485.0,0.9891493835997331
1687,2022-08,VA,85390.0,0.9880501358785894
1688,2022-09,VA,48602.0,0.5623751341371496
1689,2022-10,VA,31572.0,0.3653205163363254
1690,2022-11,VA,29232.0,0.33824430931025795
1691,2022-12,VA,56006.0,0.6480470302145014
1692,2020-01,WA,0.0,0.0
1693,2020-02,WA,9.0,0.00011629872335014754
1694,2020-03,WA,5283.0,0.0682673506065366
1695,2020-04,WA,9521.0,0.12303112722408387
1696,2020-05,WA,8000.0,0.10337664297790893
1697,2020-06,WA,11727.0,0.15153723652524226
1698,2020-07,WA,24184.0,0.3125075917222187
1699,2020-08,WA,18993.0,0.24542907250992804
1700,2020-09,WA,13842.0,0.17886743651252693
1701,2020-10,WA,21020.0,0.2716221294244557
1702,2020-11,WA,59595.0,0.7700913797835603
1703,2020-12,WA,78889.0,1.0194099984855323
1704,2021-01,WA,64705.0,0.8361232104856996
1705,2021-02,WA,26875.0,0.3472809100039128
1706,2021-03,WA,24263.0,0.31352843607162556
1707,2021-04,WA,38065.0,0.49187898936926294
1708,2021-05,WA,32528.0,0.4203294303481777
1709,2021-06,WA,16130.0,0.20843315640420887
1710,2021-07,WA,20890.0,0.26994225897606466
1711,2021-08,WA,90267.0,1.1664374289608632
1712,2021-09,WA,95680.0,1.2363846500157907
1713,2021-10,WA,67353.0,0.8703408793113875
1714,2021-11,WA,49181.0,0.6355208347870673
1715,2021-12,WA,75823.0,0.9797909000642486
1716,2022-01,WA,482913.0,6.2402405987988665
1717,2022-02,WA,88937.0,1.1492510620657859
1718,2022-03,WA,30958.0,0.4000417641637631
1719,2022-04,WA,43076.0,0.5566315341145506
1720,2022-05,WA,79440.0,1.0265300647706357
1721,2022-06,WA,81656.0,1.0551653948755164
1722,2022-07,WA,72867.0,0.9415932304839112
1723,2022-08,WA,52220.0,0.6747910370383006
1724,2022-09,WA,31655.0,0.4090484541832134
1725,2022-10,WA,21955.0,0.2837042745724988
1726,2022-11,WA,21357.0,0.2759768705099001
1727,2022-12,WA,23818.0,0.30777811030597935
1728,2020-01,WV,0.0,0.0
1729,2020-02,WV,0.0,0.0
1730,2020-03,WV,161.0,0.009029932825151896
1731,2020-04,WV,964.0,0.05406742387233806
1732,2020-05,WV,884.0,0.049580500729405445
1733,2020-06,WV,894.0,0.05014136612227202
1734,2020-07,WV,3738.0,0.20965148385352664
1735,2020-08,WV,3608.0,0.20236023374626114
1736,2020-09,WV,5598.0,0.31397244692671006
1737,2020-10,WV,8612.0,0.48301727633669644
1738,2020-11,WV,23382.0,1.3114154616006313
1739,2020-12,WV,37492.0,2.102796530935372
1740,2021-01,WV,35667.0,2.000438596737222
1741,2021-02,WV,10854.0,0.6087632974173831
1742,2021-03,WV,9883.0,0.5543032677700385
1743,2021-04,WV,11390.0,0.6388256824750317
1744,2021-05,WV,8159.0,0.4576100740398405
1745,2021-06,WV,2754.0,0.1544623291954554
1746,2021-07,WV,2975.0,0.16685745437780677
1747,2021-08,WV,22674.0,1.2717061917856776
1748,2021-09,WV,50769.0,2.847457513044327
1749,2021-10,WV,32073.0,1.7988635745409738
1750,2021-11,WV,22262.0,1.2485985375995747
1751,2021-12,WV,33368.0,1.8714956429171956
1752,2022-01,WV,118609.0,6.652368338251188
1753,2022-02,WV,43340.0,2.4307906126837464
1754,2022-03,WV,7658.0,0.429510717857225
1755,2022-04,WV,3435.0,0.19265726244966935
1756,2022-05,WV,14721.0,0.8256499448388886
1757,2022-06,WV,16578.0,0.929802648294212
1758,2022-07,WV,22604.0,1.2677801340356116
1759,2022-08,WV,27559.0,1.5456889362010007
1760,2022-09,WV,17892.0,1.0035003609168802
1761,2022-10,WV,7546.0,0.4232290254571193
1762,2022-11,WV,6542.0,0.36691814001331496
1763,2022-12,WV,10075.0,0.5650718833130768
1764,2020-01,WI,0.0,0.0
1765,2020-02,WI,0.0,0.0
1766,2020-03,WI,1350.0,0.022897236524043456
1767,2020-04,WI,5622.0,0.09535426943568319
1768,2020-05,WI,11711.0,0.19862928661709103
1769,2020-06,WI,13039.0,0.2211533829903723
1770,2020-07,WI,25297.0,0.4290602906286869
1771,2020-08,WI,23713.0,0.4021941997738092
1772,2020-09,WI,48439.0,0.821569807398623
1773,2020-10,WI,108698.0,1.843617641252204
1774,2020-11,WI,173860.0,2.9488248459779225
1775,2020-12,WI,108708.0,1.8437872504116415
1776,2021-01,WI,71702.0,1.216131594997751
1777,2021-02,WI,25240.0,0.42809351841989396
1778,2021-03,WI,18870.0,0.3200524838582963
1779,2021-04,WI,24412.0,0.4140498800184806
1780,2021-05,WI,13968.0,0.23691007390210295
1781,2021-06,WI,3203.0,0.054325813767786064
1782,2021-07,WI,9549.0,0.16195978634673405
1783,2021-08,WI,46775.0,0.7933468432682463
1784,2021-09,WI,76225.0,1.2928458178112685
1785,2021-10,WI,72236.0,1.2251887241117059
1786,2021-11,WI,98243.0,1.6662912650604453
1787,2021-12,WI,139808.0,2.3712717362618276
1788,2022-01,WI,395965.0,6.715929081661383
1789,2022-02,WI,55565.0,0.9424332944136848
1790,2022-03,WI,13296.0,0.22551233838791243
1791,2022-04,WI,25178.0,0.4270419416313823
1792,2022-05,WI,64914.0,1.1010008975716716
1793,2022-06,WI,51059.0,0.8660074071712109
1794,2022-07,WI,51067.0,0.8661430944987608
1795,2022-08,WI,54684.0,0.9274907274672536
1796,2022-09,WI,34243.0,0.5807926446613482
1797,2022-10,WI,28841.0,0.4891697767332869
1798,2022-11,WI,30962.0,0.5251438794499507
1799,2022-12,WI,34441.0,0.5841509060182078
1800,2020-01,WY,0.0,0.0
1801,2020-02,WY,0.0,0.0
1802,2020-03,WY,120.0,0.020732442644561276
1803,2020-04,WY,438.0,0.07567341565264865
1804,2020-05,WY,344.0,0.059433002247742325
1805,2020-06,WY,584.0,0.10089788753686488
1806,2020-07,WY,1239.0,0.21406247030509518
1807,2020-08,WY,1116.0,0.19281171659441987
1808,2020-09,WY,2106.0,0.3638543684120504
1809,2020-10,WY,7350.0,1.269862111979378
1810,2020-11,WY,20007.0,3.4566164999144786
1811,2020-12,WY,11104.0,1.9184420260434034
1812,2021-01,WY,7503.0,1.2962959763511936
1813,2021-02,WY,2482.0,0.42881602203167574
1814,2021-03,WY,1916.0,0.33102800089149503
1815,2021-04,WY,1832.0,0.3165152910403021
1816,2021-05,WY,2002.0,0.3458862514534306
1817,2021-06,WY,2146.0,0.37076518262690417
1818,2021-07,WY,2837.0,0.49014949818850284
1819,2021-08,WY,10009.0,1.7292584869117817
1820,2021-09,WY,15466.0,2.672066316173206
1821,2021-10,WY,12324.0,2.129221859596443
1822,2021-11,WY,8163.0,1.4103244108962807
1823,2021-12,WY,4549.0,0.7859323465842437
1824,2022-01,WY,30867.0,5.332902559247274
1825,2022-02,WY,8596.0,1.4851339747720727
1826,2022-03,WY,1011.0,0.17467082928042874
1827,2022-04,WY,438.0,0.07567341565264865
1828,2022-05,WY,1922.0,0.3320646230237231
1829,2022-06,WY,5984.0,1.0338578065421222
1830,2022-07,WY,5575.0,0.9631947311952426
1831,2022-08,WY,4797.0,0.828779394716337
1832,2022-09,WY,1900.0,0.32826367520555355
1833,2022-10,WY,1716.0,0.29647392981722626
1834,2022-11,WY,2481.0,0.42864325167630435
1835,2022-12,WY,1922.0,0.3320646230237231
